"intrctn_enq_id"	"intrctn_id"	"intrctn_dttm"	"intrctn_ln_item_seq_num"	"prev_intrctn_id"	"prev_intrctn_dttm"	"promo_ofr_id"	"promo_ofr_ref_int_id"	"promo_initv_id"	"promo_initv_ref_int_id"	"intrctn_type"	"intrctn_dirctn"	"intrctn_ctgry"	"intrctn_sub_ctgry"	"intrctn_ctgry_id"	"intrctn_reason"	"intrctn_begin_dttm"	"intrctn_end_dttm"	"terminal_nm"	"act_type_id"	"act_type_cd"	"act_type"	"act_id"	"emp_id"	"emp_nm"	"chnl_id"	"chnl_cd"	"chnl_nm"	"tch_pnt_id"	"tch_pnt_cd"	"tch_pnt_nm"	"cust_id"	"cust_ref_int_id"	"cust_nm"	"bsn_unit_id"	"bsn_unit_cd"	"bsn_unit_nm"	"locn_id"	"locn_cd"	"locn_nm"	"item_id"	"item_ref_int_id"	"item_nm"	"mrhrc_hier_grp_id"	"mrhrc_hier_grp_nm"	"st_id"	"st_cd"	"ofr_intrctn_type"	"intrctn_event"	"item_intrctn_type"	"intrctn_desc"	"batch_run_id"	"job_run_id"	"src_sys_id"	"src_sys_nm"	"tenant_id"	"rec_creat_by"	"rec_creat_dttm"
" 199103111119200184 "	"199103111119200184"	"1991-03-11 04:12:08"	5	"199103111116200184"	"1991-03-11 03:14:22"	"ID1618150001"	1618150001	"ID914920001"	914920001	"feedback"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1991-03-11 04:12:08"	"1991-03-11 04:15:18"	"COUNTER_NO_10"	12090001	"CD12090001"	"INTERACTION"	19910311103200200	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200184"	200184	"Zariyah Benton"	200035	"BSN_200035"	"SITE00035"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"ONL_feedback"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1991-03-11 04:15:18"
" 199103111107200160 "	"199103111107200160"	"1991-03-11 04:12:08"	4	"199103111106200160"	"1991-03-11 02:44:20"	"ID1618150005"	1618150005	"ID914920005"	914920005	"delete_items_from_wishlist"	"INBOUND"	"ENQUIRY"	"DESELECT"	"INTCATID_009"	"PURCHASE"	"1991-03-11 04:12:08"	"1991-03-11 04:16:54"	"COUNTER_NO_4"	12090001	"CD12090001"	"INTERACTION"	19910311103200200	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200160"	200160	"Elisa Ortiz"	200045	"BSN_200045"	"SITE00045"	200006	"WEB_200006"	"N_WEB_A00006"	"CD5130224"	5130224	"Diana Korr"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_DeleteItemsFromWishList"	"PURCHASE"	"Displays dis-interest in product"			"SRC1"		100001		"1991-03-11 04:16:54"
" 199103111103200012 "	"199103111103200012"	"1991-03-11 04:16:54"	3	"199103111102200012"	"1991-03-11 03:40:54"	"ID1618150001"	1618150001	"ID914920001"	914920001	"read_review"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"RESEARCH"	"1991-03-11 04:16:54"	"1991-03-11 04:30:46"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200012"	200012	"Titus Copeland"	200036	"BSN_200036"	"SITE00036"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_ReadReview"	"RESEARCH"	"Evaluation of options by customer"			"SRC1"		100001		"1991-03-11 04:30:46"
" 199103111105200017 "	"199103111105200017"	"1991-03-11 04:30:46"	1	"199103111114200017"	"1991-03-07 03:03:24"	"ID1618150006"	1618150006	"ID914920006"	914920006	"offer_enquiry"	"INBOUND"	"ENQUIRY"	"ENQUIRY"	"INTCATID_003"	"AWARENESS"	"1991-03-11 04:30:46"	"1991-03-11 04:38:22"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200017"	200017	"Charlotte Huber"	200032	"BSN_200032"	"SITE00032"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130209"	5130209	"Anarkali"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_OfferEnquiry"	"AWARENESS"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-11 04:38:22"
" 199103111113200012 "	"199103111113200012"	"1991-03-11 04:38:22"	4	"199103111103200012"	"1991-03-11 04:16:54"	"ID1618150002"	1618150002	"ID914920002"	914920002	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-11 04:38:22"	"1991-03-11 05:11:38"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200012"	200012	"Titus Copeland"	200047	"BSN_200047"	"SITE00047"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130307"	5130307	"Orpat"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-11 05:11:38"
" 199103111114200078 "	"199103111114200078"	"1991-03-11 04:38:22"	4	"199103111107200078"	"1991-03-11 03:44:52"	"ID1618150003"	1618150003	"ID914920003"	914920003	"cart_checkout"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-11 04:38:22"	"1991-03-11 05:13:04"	"COUNTER_NO_2"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200078"	200078	"Siena Miles"	200010	"BSN_200010"	"SITE00010"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130020"	5130020	"Xtron"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_CartCheckOut"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-11 05:13:04"
" 199103111113200017 "	"199103111113200017"	"1991-03-11 05:11:38"	2	"199103111105200017"	"1991-03-11 04:30:46"	"ID1618150002"	1618150002	"ID914920002"	914920002	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-11 05:11:38"	"1991-03-11 05:15:36"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200017"	200017	"Charlotte Huber"	200029	"BSN_200029"	"SITE00029"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130251"	5130251	"Gesso Painting"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-11 05:15:36"
" 199103111114200160 "	"199103111114200160"	"1991-03-11 05:11:38"	5	"199103111107200160"	"1991-03-11 04:12:08"	"ID1618150002"	1618150002	"ID914920002"	914920002	"cart_checkout"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-11 05:11:38"	"1991-03-11 05:29:16"	"COUNTER_NO_4"	12090001	"CD12090001"	"INTERACTION"	19910311103200200	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200160"	200160	"Elisa Ortiz"	200041	"BSN_200041"	"SITE00041"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130305"	5130305	"Regent"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_CartCheckOut"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-11 05:29:16"
" 199103111108200017 "	"199103111108200017"	"1991-03-11 05:29:16"	3	"199103111113200017"	"1991-03-11 05:11:38"	"ID1618150005"	1618150005	"ID914920005"	914920005	"add_items_into_cart"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-11 05:29:16"	"1991-03-11 06:29:18"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200017"	200017	"Charlotte Huber"	200022	"BSN_200022"	"SITE00022"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130262"	5130262	"Black Pottery"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoCart"	"PURCHASE"	"Displays willingness to buy"			"SRC1"		100001		"1991-03-11 06:29:18"
" 199103111116200033 "	"199103111116200033"	"1991-03-11 06:29:18"	2	"199103111112200033"	"1991-03-07 00:37:48"	"ID1618150004"	1618150004	"ID914920004"	914920004	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1991-03-11 06:29:18"	"1991-03-11 06:35:24"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200033"	200033	"Jack Gibson"	200012	"BSN_200012"	"SITE00012"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"ONL_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1991-03-11 06:35:24"
" 199103111117200160 "	"199103111117200160"	"1991-03-11 06:36:16"	6	"199103111114200160"	"1991-03-11 05:15:36"	"ID1618150004"	1618150004	"ID914920004"	914920004	"referrals"	"INBOUND"	"ENQUIRY"	"PROMOTE"	"INTCATID_006"	"ENGAGE"	"1991-03-11 06:36:16"	"1991-03-11 06:47:08"	"COUNTER_NO_4"	12090001	"CD12090001"	"INTERACTION"	19910311103200200	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200160"	200160	"Elisa Ortiz"	200007	"BSN_200007"	"SITE00007"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"ONL_referrals"	"ENGAGE"	"Net promotion of brand"			"SRC1"		100001		"1991-03-11 06:47:08"
" 199103111110200017 "	"199103111110200017"	"1991-03-11 06:36:16"	4	"199103111108200017"	"1991-03-11 05:29:16"	"ID1618150003"	1618150003	"ID914920003"	914920003	"loyalty_enrollment"	"INBOUND"	"ENQUIRY"	"ENROLL"	"INTCATID_004"	"PURCHASE"	"1991-03-11 06:36:16"	"1991-03-11 07:12:50"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200017"	200017	"Charlotte Huber"	200042	"BSN_200042"	"SITE00042"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_LoyaltyEnrollment"	"RESEARCH"	"Benefits of loyalty program"			"SRC1"		100001		"1991-03-11 07:12:50"
" 199103111116200067 "	"199103111116200067"	"1991-03-11 07:12:50"	4	"199103111109200067"	"1991-03-07 04:09:40"	"ID1618150005"	1618150005	"ID914920005"	914920005	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1991-03-11 07:12:50"	"1991-03-11 07:35:24"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200067"	200067	"Albert Ingram"	200048	"BSN_200048"	"SITE00048"	200013	"WEB_200013"	"N_WEB_A00013"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"ONL_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1991-03-11 07:35:24"
" 199103111118200033 "	"199103111118200033"	"1991-03-11 07:35:24"	3	"199103111116200033"	"1991-03-11 06:29:18"	"ID1618150002"	1618150002	"ID914920002"	914920002	"response_to_survey"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1991-03-11 07:35:24"	"1991-03-11 07:37:06"	"COUNTER_NO_14"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200033"	200033	"Jack Gibson"	200012	"BSN_200012"	"SITE00012"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"ONL_ResponseToSurvey"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1991-03-11 07:37:06"
" 199103111101200113 "	"199103111101200113"	"1991-03-11 07:35:24"	1	"199103111114200113"	"1991-03-07 07:39:02"	"ID1618150002"	1618150002	"ID914920002"	914920002	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-11 07:35:24"	"1991-03-11 07:48:02"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200113"	200113	"Jaden Robinson"	200009	"BSN_200009"	"SITE00009"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-11 07:48:02"
" 199103111111200017 "	"199103111111200017"	"1991-03-11 07:48:02"	5	"199103111110200017"	"1991-03-11 06:36:16"	"ID1618150003"	1618150003	"ID914920003"	914920003	"loyalty_events_points_transfer"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-11 07:48:02"	"1991-03-11 07:55:12"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200017"	200017	"Charlotte Huber"	200007	"BSN_200007"	"SITE00007"	200001	"WEB_200001"	"N_WEB_A00001"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_LoyaltyEventsPointTransfer"	"PURCHASE"	"Redemption of points accrued"			"SRC1"		100001		"1991-03-11 07:55:12"
" 199103111119200067 "	"199103111119200067"	"1991-03-11 07:55:12"	5	"199103111116200067"	"1991-03-11 07:12:50"	"ID1618150005"	1618150005	"ID914920005"	914920005	"feedback"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1991-03-11 07:55:12"	"1991-03-11 08:31:24"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200067"	200067	"Albert Ingram"	200039	"BSN_200039"	"SITE00039"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"ONL_feedback"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1991-03-11 08:31:24"
" 199103111102200113 "	"199103111102200113"	"1991-03-11 07:55:12"	2	"199103111101200113"	"1991-03-11 07:48:02"	"ID1618150005"	1618150005	"ID914920005"	914920005	"password_change"	"INBOUND"	"ENQUIRY"	"ACTION"	"INTCATID_007"	"RESEARCH"	"1991-03-11 07:55:12"	"1991-03-11 08:47:10"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200113"	200113	"Jaden Robinson"	200048	"BSN_200048"	"SITE00048"	200004	"WEB_200004"	"N_WEB_A00004"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_Passwordchange"	"RESEARCH"	"Customer activity"			"SRC1"		100001		"1991-03-11 08:47:10"
" 199103111116200076 "	"199103111116200076"	"1991-03-11 08:48:06"	3	"199103111109200076"	"1991-03-07 04:37:02"	"ID1618150001"	1618150001	"ID914920001"	914920001	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1991-03-11 08:48:06"	"1991-03-11 08:50:20"	"COUNTER_NO_13"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200076"	200076	"Frances Richard"	200006	"BSN_200006"	"SITE00006"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"ONL_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1991-03-11 08:50:20"
" 199103111114200017 "	"199103111114200017"	"1991-03-11 08:48:06"	6	"199103111111200017"	"1991-03-11 07:48:02"	"ID1618150001"	1618150001	"ID914920001"	914920001	"cart_checkout"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-11 08:48:06"	"1991-03-11 09:20:06"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200017"	200017	"Charlotte Huber"	200012	"BSN_200012"	"SITE00012"	200006	"WEB_200006"	"N_WEB_A00006"	"CD5130003"	5130003	"Selfie"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_CartCheckOut"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-11 09:20:06"
" 199103111112200069 "	"199103111112200069"	"1991-03-11 09:20:06"	1	"199103111305200069"	"1991-03-07 04:19:24"	"ID1618150002"	1618150002	"ID914920002"	914920002	"click_on_product"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-11 09:20:06"	"1991-03-11 09:35:08"	"COUNTER_NO_13"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200069"	200069	"Makhi Copeland"	200037	"BSN_200037"	"SITE00037"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130368"	5130368	"Home Town"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnProduct"	"RESEARCH"	"Looking for purchase of item"			"SRC1"		100001		"1991-03-11 09:35:08"
" 199103111119200076 "	"199103111119200076"	"1991-03-11 09:35:08"	4	"199103111116200076"	"1991-03-11 08:48:06"	"ID1618150001"	1618150001	"ID914920001"	914920001	"feedback"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1991-03-11 09:35:08"	"1991-03-11 09:51:08"	"COUNTER_NO_13"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200076"	200076	"Frances Richard"	200029	"BSN_200029"	"SITE00029"	200009	"WEB_200009"	"N_WEB_A00009"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"ONL_feedback"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1991-03-11 09:51:08"
" 199103111113200113 "	"199103111113200113"	"1991-03-11 09:35:08"	3	"199103111102200113"	"1991-03-11 07:55:12"	"ID1618150005"	1618150005	"ID914920005"	914920005	"click_on_offer"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"RESEARCH"	"1991-03-11 09:35:08"	"1991-03-11 09:54:24"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19910311103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200113"	200113	"Jaden Robinson"	200048	"BSN_200048"	"SITE00048"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130305"	5130305	"Regent"	300002	"MRHRC L3 Group 2"	36	"S"	"LEAD"	"ONL_ClickOnOffer"	"RESEARCH"	"Looking for offers for purchase"			"SRC1"		100001		"1991-03-11 09:54:24"
" 199103111119200017 "	"199103111119200017"	"1991-03-11 09:54:24"	7	"199103111114200017"	"1991-03-11 08:50:20"	"ID1618150005"	1618150005	"ID914920005"	914920005	"feedback"	"INBOUND"	"ENQUIRY"	"OPINION"	"INTCATID_002"	"ENGAGE"	"1991-03-11 09:54:24"	"1991-03-11 09:58:58"	"COUNTER_NO_7"	12090001	"CD12090001"	"INTERACTION"	19910311103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200017"	200017	"Charlotte Huber"	200010	"BSN_200010"	"SITE00010"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"EVANGELIST"	"ONL_feedback"	"ENGAGE"	"Customer engagement towards brand"			"SRC1"		100001		"1991-03-11 09:58:58"
" 199103101108200113 "	"199103101108200113"	"1991-03-11 10:22:42"	4	"199103101113200113"	"1991-03-11 09:35:08"	"ID1618150006"	1618150006	"ID914920006"	914920006	"add_items_into_cart"	"INBOUND"	"ENQUIRY"	"SELECT"	"INTCATID_008"	"PURCHASE"	"1991-03-11 10:22:42"	"1991-03-10 10:55:20"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19910310103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200113"	200113	"Jaden Robinson"	200030	"BSN_200030"	"SITE00030"	200002	"WEB_200002"	"N_WEB_A00002"	"CD5130241"	5130241	"Folk Painting"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_AddItemsIntoCart"	"PURCHASE"	"Displays willingness to buy"			"SRC1"		100001		"1991-03-10 10:55:20"
" 199103101101200002 "	"199103101101200002"	"1991-03-10 10:55:20"	1	"199103101118200002"	"1991-03-08 15:56:04"	"ID1618150005"	1618150005	"ID914920005"	914920005	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-10 10:55:20"	"1991-03-10 11:16:14"	"COUNTER_NO_11"	12090001	"CD12090001"	"INTERACTION"	19910310103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200002"	200002	"Branson Guy"	200032	"BSN_200032"	"SITE00032"	200006	"WEB_200006"	"N_WEB_A00006"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-10 11:16:14"
" 199103101101200141 "	"199103101101200141"	"1991-03-10 11:16:14"	1	"199103101117200141"	"1991-03-07 10:25:00"	"ID1618150004"	1618150004	"ID914920004"	914920004	"login"	"INBOUND"	"ENQUIRY"	"ACCESS"	"INTCATID_001"	"AWARENESS"	"1991-03-10 11:16:14"	"1991-03-10 11:17:56"	"COUNTER_NO_9"	12090001	"CD12090001"	"INTERACTION"	19910310103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200141"	200141	"Jayce Holland"	200037	"BSN_200037"	"SITE00037"	200012	"WEB_200012"	"N_WEB_A00012"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"SUSPECT"	"ONL_Login"	"AWARENESS"	"Login to online page"			"SRC1"		100001		"1991-03-10 11:17:56"
" 199103101114200113 "	"199103101114200113"	"1991-03-10 11:16:14"	5	"199103101108200113"	"1991-03-11 10:22:42"	"ID1618150004"	1618150004	"ID914920004"	914920004	"cart_checkout"	"INBOUND"	"ENQUIRY"	"TRANSACT"	"INTCATID_005"	"PURCHASE"	"1991-03-10 11:16:14"	"1991-03-10 11:52:38"	"COUNTER_NO_12"	12090001	"CD12090001"	"INTERACTION"	19910310103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200113"	200113	"Jaden Robinson"	200020	"BSN_200020"	"SITE00020"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130438"	5130438	"English"	300002	"MRHRC L3 Group 2"	36	"S"	"CUSTOMER"	"ONL_CartCheckOut"	"PURCHASE"	"Displays interest in product"			"SRC1"		100001		"1991-03-10 11:52:38"
" 199103101102200002 "	"199103101102200002"	"1991-03-10 11:51:42"	2	"199103101101200002"	"1991-03-10 11:16:14"	"ID1618150005"	1618150005	"ID914920005"	914920005	"password_change"	"INBOUND"	"ENQUIRY"	"ACTION"	"INTCATID_007"	"RESEARCH"	"1991-03-10 11:51:42"	"1991-03-10 12:11:16"	"COUNTER_NO_11"	12090001	"CD12090001"	"INTERACTION"	19910310103200000	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200002"	200002	"Branson Guy"	200040	"BSN_200040"	"SITE00040"	200014	"WEB_200014"	"N_WEB_A00014"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_Passwordchange"	"RESEARCH"	"Customer activity"			"SRC1"		100001		"1991-03-10 12:11:16"
" 199103101102200141 "	"199103101102200141"	"1991-03-10 12:11:16"	2	"199103101101200141"	"1991-03-10 11:17:56"	"ID1618150003"	1618150003	"ID914920003"	914920003	"password_change"	"INBOUND"	"ENQUIRY"	"ACTION"	"INTCATID_007"	"RESEARCH"	"1991-03-10 12:11:16"	"1991-03-10 12:19:42"	"COUNTER_NO_9"	12090001	"CD12090001"	"INTERACTION"	19910310103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200141"	200141	"Jayce Holland"	200024	"BSN_200024"	"SITE00024"	200003	"WEB_200003"	"N_WEB_A00003"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"PROSPECT"	"ONL_Passwordchange"	"RESEARCH"	"Customer activity"			"SRC1"		100001		"1991-03-10 12:19:42"
" 199103101116200095 "	"199103101116200095"	"1991-03-10 12:19:42"	3	"199103101112200095"	"1991-03-07 05:23:46"	"ID1618150005"	1618150005	"ID914920005"	914920005	"cart_abondoned"	"INBOUND"	"ENQUIRY"	"EXIT"	"INTCATID_010"	"PURCHASE"	"1991-03-10 12:19:42"	"1991-03-10 12:24:26"	"COUNTER_NO_8"	12090001	"CD12090001"	"INTERACTION"	19910310103200100	50001	"CD50001"	380007	"CD380007"	"Retailer Website"	200002	"CD200002"	"Website"	"CUST200095"	200095	"Jonah Pitts"	200002	"BSN_200002"	"SITE00002"	200008	"WEB_200008"	"N_WEB_A00008"	"CD5130001"	5130001	"NAN"	300002	"MRHRC L3 Group 2"	36	"S"	"OPPORTUNITY"	"ONL_CartAbondoned"	"PURCHASE"	"Displays dis-satisfaction"			"SRC1"		100001		"1991-03-10 12:24:26"
