intrctn_sr_id,intrctn_id,intrctn_ln_item_seq_num,intrctn_dttm,prev_intrctn_id,prev_intrctn_dttm,intrctn_type,intrctn_dirctn,intrctn_ctgry,intrctn_sub_ctgry,intrctn_ctgry_id,intrctn_reason,intrctn_begin_dttm,intrctn_end_dttm,act_type_id,act_type_cd,act_type,act_id,emp_id,emp_cd,terminal_nm,chnl_id,chnl_cd,chnl_nm,tch_pnt_id,tch_pnt_cd,tch_pnt_nm,cust_id,cust_ref_int_id,cust_nm,bsn_unit_id,bsn_unit_cd,bsn_unit_nm,locn_id,locn_cd,locn_nm,item_id,item_ref_int_id,item_nm,mrhrc_hier_grp_id,mrhrc_hier_grp_nm,sev_type,prio_type,intrctn_desc,st_id,st_cd,ofr_intrctn_type,intrctn_event,serv_req_creat_dt,tgt_resln_dt,assign_to_emp,assign_to_emp_nm,assign_dt,cust_escln_flg,cust_escln_dt,closure_dt,closure_rmrks,reopen_dt,reopen_rsn,reopen_rmrks,batch_run_id,job_run_id,src_sys_id,src_sys_nm,tenant_id,rec_creat_by,rec_creat_dttm
199404101305300081,199404101305300081,1,1994-04-10 03:57:06,199404101305300081,1994-04-10 10:55:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 03:57:06,1994-04-10 03:57:06,12090003,CD12090003,SERVICE REQUEST,19940410103400081,50003,CD50003,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300081,300081,Kohen Alvarez,200007,BSN_200007,SITE00007,200010,WEB_200010,N_WEB_A00010,CD5130181,5130181,Striped,200002,MRHRC L2 Group 2,LOW,LOW,Evaluation of options by customer,36,S,PROSPECT,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 03:57:06
199404101306300087,199404101306300087,1,1994-04-10 04:34:06,199404101306300087,1994-04-10 12:09:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 04:34:06,1994-04-10 04:34:06,12090003,CD12090003,SERVICE REQUEST,19940410103400087,50004,CD50004,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300087,300087,Lilly Holt,200036,BSN_200036,SITE00036,200013,WEB_200013,N_WEB_A00013,CD5130311,5130311,Orpat,200002,MRHRC L2 Group 2,MEDIUM,MEDIUM,Looking for offers for purchase,36,S,LEAD,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 04:34:06
199404101306300055,199404101306300055,7,1994-04-10 04:34:34,199404101111300055,1994-04-10 04:27:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 04:34:34,1994-04-10 04:34:34,12090003,CD12090003,SERVICE REQUEST,19940410103400055,50003,CD50003,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300055,300055,Willie Love,200044,BSN_200044,SITE00044,200004,WEB_200004,N_WEB_A00004,CD5130127,5130127,KP202PHG,200002,MRHRC L2 Group 2,HIGH,HIGH,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 04:34:34
199404101305300068,199404101305300068,5,1994-04-10 04:52:20,199404101111300068,1994-04-10 04:41:56,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 04:52:20,1994-04-10 04:52:20,12090003,CD12090003,SERVICE REQUEST,19940410103400068,50002,CD50002,COUNTER_NO_12,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300068,300068,Lucy Horn,200002,BSN_200002,SITE00002,200009,WEB_200009,N_WEB_A00009,CD5130201,5130201,Art Silk,200002,MRHRC L2 Group 2,MEDIUM,MEDIUM,Redemption of points accrued,36,S,CUSTOMER,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 04:52:20
199404101305300090,199404101305300090,1,1994-04-10 04:50:04,199404101305300090,1994-04-10 12:41:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 04:50:04,1994-04-10 04:50:04,12090003,CD12090003,SERVICE REQUEST,19940410103400090,50003,CD50003,COUNTER_NO_13,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300090,300090,Camila Manning,200018,BSN_200018,SITE00018,200004,WEB_200004,N_WEB_A00004,CD5130349,5130349,Royal Oak,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Looking for brand loyalty benefits,36,S,OPPORTUNITY,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 04:50:04
199404101306300094,199404101306300094,1,1994-04-10 05:07:04,199404101306300094,1994-04-10 13:15:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 05:07:04,1994-04-10 05:07:04,12090003,CD12090003,SERVICE REQUEST,19940410103400094,50004,CD50004,COUNTER_NO_1,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300094,300094,Izabella David,200002,BSN_200002,SITE00002,200002,WEB_200002,N_WEB_A00002,CD5130043,5130043,Pentium Quad ,200002,MRHRC L2 Group 2,MEDIUM,LOW,Share the product to promote,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 05:07:04
199404101306300096,199404101306300096,1,1994-04-10 05:18:04,199404101306300096,1994-04-10 13:37:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 05:18:04,1994-04-10 05:18:04,12090003,CD12090003,SERVICE REQUEST,19940410103400096,50003,CD50003,COUNTER_NO_1,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300096,300096,Ezekiel Macdonald,200042,BSN_200042,SITE00042,200011,WEB_200011,N_WEB_A00011,CD5130003,5130003,Selfie,200002,MRHRC L2 Group 2,MEDIUM,MEDIUM,Connect to the website,36,S,SUSPECT,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 05:18:04
199404101306300067,199404101306300067,8,1994-04-10 06:28:56,199404101111300067,1994-04-10 06:26:22,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 06:28:56,1994-04-10 06:28:56,12090003,CD12090003,SERVICE REQUEST,19940410103400067,50003,CD50003,COUNTER_NO_1,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300067,300067,Emma Clemons,200007,BSN_200007,SITE00007,200010,WEB_200010,N_WEB_A00010,CD5130303,5130303,Orpat,200002,MRHRC L2 Group 2,LOW,HIGH,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 06:28:56
199404101306300114,199404101306300114,1,1994-04-10 06:39:04,199404101306300114,1994-04-10 16:19:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 06:39:04,1994-04-10 06:39:04,12090003,CD12090003,SERVICE REQUEST,19940410103400114,50002,CD50002,COUNTER_NO_11,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300114,300114,Nataly Sampson,200035,BSN_200035,SITE00035,200006,WEB_200006,N_WEB_A00006,CD5130277,5130277,Gesso Painting,200002,MRHRC L2 Group 2,LOW,HIGH,Net promotion of brand,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 06:39:04
199404101305300115,199404101305300115,1,1994-04-10 06:44:04,199404101305300115,1994-04-10 16:29:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 06:44:04,1994-04-10 06:44:04,12090003,CD12090003,SERVICE REQUEST,19940410103400115,50003,CD50003,COUNTER_NO_6,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300115,300115,Wyatt Hogan,200040,BSN_200040,SITE00040,200012,WEB_200012,N_WEB_A00012,CD5130138,5130138,1.5 Ton A/C,200002,MRHRC L2 Group 2,LOW,LOW,Looking for purchase of item,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 06:44:04
199404101305300125,199404101305300125,1,1994-04-10 07:31:04,199404101305300125,1994-04-10 18:03:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 07:31:04,1994-04-10 07:31:04,12090003,CD12090003,SERVICE REQUEST,19940410103400125,50003,CD50003,COUNTER_NO_2,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300125,300125,Rhys Ingram,200006,BSN_200006,SITE00006,200006,WEB_200006,N_WEB_A00006,CD5130374,5130374,Royal Oak,200002,MRHRC L2 Group 2,HIGH,LOW,Walked in to store,36,S,SUSPECT,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 07:31:04
199404101306300126,199404101306300126,1,1994-04-10 07:33:06,199404101306300126,1994-04-10 18:07:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 07:33:06,1994-04-10 07:33:06,12090003,CD12090003,SERVICE REQUEST,19940410103400126,50002,CD50002,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300126,300126,Sharon Webb,200033,BSN_200033,SITE00033,200011,WEB_200011,N_WEB_A00011,CD5130326,5130326,The Attic,200002,MRHRC L2 Group 2,LOW,LOW,Benefits of loyalty program,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 07:33:06
199404101305300129,199404101305300129,1,1994-04-10 07:45:06,199404101305300129,1994-04-10 18:31:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 07:45:06,1994-04-10 07:45:06,12090003,CD12090003,SERVICE REQUEST,19940410103400129,50002,CD50002,COUNTER_NO_4,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300129,300129,Wade Malone,200033,BSN_200033,SITE00033,200013,WEB_200013,N_WEB_A00013,CD5130142,5130142,Polo,200002,MRHRC L2 Group 2,HIGH,LOW,Feedback on Social Media,36,S,EVANGELIST,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 07:45:06
199404101305300135,199404101305300135,1,1994-04-10 08:11:04,199404101305300135,1994-04-10 19:23:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 08:11:04,1994-04-10 08:11:04,12090003,CD12090003,SERVICE REQUEST,19940410103400135,50004,CD50004,COUNTER_NO_4,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300135,300135,Nasir George,200022,BSN_200022,SITE00022,200005,WEB_200005,N_WEB_A00005,CD5130042,5130042,ES,200002,MRHRC L2 Group 2,LOW,MEDIUM,Looking for offers for purchase,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 08:11:04
199404101306300139,199404101306300139,1,1994-04-10 08:38:06,199404101306300139,1994-04-10 20:17:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 08:38:06,1994-04-10 08:38:06,12090003,CD12090003,SERVICE REQUEST,19940410103400139,50004,CD50004,COUNTER_NO_1,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300139,300139,Soren Long,200049,BSN_200049,SITE00049,200007,WEB_200007,N_WEB_A00007,CD5130334,5130334,Royal Oak,200002,MRHRC L2 Group 2,HIGH,HIGH,Post purchase activity by customer,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 08:38:06
199404101306300149,199404101306300149,1,1994-04-10 09:26:06,199404101306300149,1994-04-10 21:53:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 09:26:06,1994-04-10 09:26:06,12090003,CD12090003,SERVICE REQUEST,19940410103400149,50002,CD50002,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300149,300149,Lucas Cherry,200032,BSN_200032,SITE00032,200014,WEB_200014,N_WEB_A00014,CD5130036,5130036,Core A6,200002,MRHRC L2 Group 2,MEDIUM,LOW,Pin to the website,36,S,SUSPECT,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 09:26:06
199404101305300119,199404101305300119,6,1994-04-10 09:44:24,199404101111300119,1994-04-10 09:32:22,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 09:44:24,1994-04-10 09:44:24,12090003,CD12090003,SERVICE REQUEST,19940410103400119,50002,CD50002,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300119,300119,Malcolm Phillips,200024,BSN_200024,SITE00024,200013,WEB_200013,N_WEB_A00013,CD5130420,5130420,Genetics,200002,MRHRC L2 Group 2,LOW,HIGH,Redemption of points accrued,36,S,CUSTOMER,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 09:44:24
199404101305300151,199404101305300151,1,1994-04-10 09:45:06,199404101305300151,1994-04-10 22:31:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 09:45:06,1994-04-10 09:45:06,12090003,CD12090003,SERVICE REQUEST,19940410103400151,50004,CD50004,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300151,300151,Gavyn Stephenson,200011,BSN_200011,SITE00011,200002,WEB_200002,N_WEB_A00002,CD5130292,5130292,Seiko,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Displays un-willingness to buy,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 09:45:06
199404101306300153,199404101306300153,1,1994-04-10 09:56:04,199404101306300153,1994-04-10 22:53:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 09:56:04,1994-04-10 09:56:04,12090003,CD12090003,SERVICE REQUEST,19940410103400153,50002,CD50002,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300153,300153,Lilly Wooten,200045,BSN_200045,SITE00045,200005,WEB_200005,N_WEB_A00005,CD5130242,5130242,Black Pottery,200002,MRHRC L2 Group 2,HIGH,LOW,Benefits of loyalty program,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 09:56:04
199404101305300154,199404101305300154,1,1994-04-10 09:59:04,199404101305300154,1994-04-10 22:59:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 09:59:04,1994-04-10 09:59:04,12090003,CD12090003,SERVICE REQUEST,19940410103400154,50003,CD50003,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300154,300154,Deshawn Daugherty,200018,BSN_200018,SITE00018,200009,WEB_200009,N_WEB_A00009,CD5130326,5130326,The Attic,200002,MRHRC L2 Group 2,HIGH,MEDIUM,Login to online page,36,S,SUSPECT,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 09:59:04
199404101305300155,199404101305300155,1,1994-04-10 10:03:04,199404101305300155,1994-04-10 23:07:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 10:03:04,1994-04-10 10:03:04,12090003,CD12090003,SERVICE REQUEST,19940410103400155,50004,CD50004,COUNTER_NO_2,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300155,300155,Sloan Wyatt,200003,BSN_200003,SITE00003,200002,WEB_200002,N_WEB_A00002,CD5130297,5130297,Opal,200002,MRHRC L2 Group 2,HIGH,HIGH,Displays dis-interest in product,36,S,LEAD,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 10:03:04
199404101306300158,199404101306300158,1,1994-04-10 10:27:04,199404101306300158,1994-04-10 23:55:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 10:27:04,1994-04-10 10:27:04,12090003,CD12090003,SERVICE REQUEST,19940410103400158,50003,CD50003,COUNTER_NO_8,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300158,300158,Samiyah Colon,200027,BSN_200027,SITE00027,200014,WEB_200014,N_WEB_A00014,CD5130105,5130105,43UH650T,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Customer activity,36,S,PROSPECT,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 10:27:04
199404101305300138,199404101305300138,5,1994-04-10 10:28:36,199404101111300138,1994-04-10 10:34:48,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 10:28:36,1994-04-10 10:28:36,12090003,CD12090003,SERVICE REQUEST,19940410103400138,50002,CD50002,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300138,300138,Lilyana Grimes,200032,BSN_200032,SITE00032,200010,WEB_200010,N_WEB_A00010,CD5130187,5130187,Printed Silk,200002,MRHRC L2 Group 2,MEDIUM,LOW,Redemption of points accrued,36,S,CUSTOMER,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 10:28:36
199404101306300159,199404101306300159,1,1994-04-10 10:30:06,199404101306300159,1994-04-11 00:01:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 10:30:06,1994-04-10 10:30:06,12090003,CD12090003,SERVICE REQUEST,19940410103400159,50003,CD50003,COUNTER_NO_9,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300159,300159,Angeline Benjamin,200043,BSN_200043,SITE00043,200003,WEB_200003,N_WEB_A00003,CD5130300,5130300,Seiko,200002,MRHRC L2 Group 2,HIGH,LOW,Looking for purchase of item,36,S,LEAD,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 10:30:06
199404101306300118,199404101306300118,7,1994-04-10 10:41:24,199404101111300118,1994-04-10 10:29:24,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 10:41:24,1994-04-10 10:41:24,12090003,CD12090003,SERVICE REQUEST,19940410103400118,50004,CD50004,COUNTER_NO_5,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300118,300118,Devon Pope,200026,BSN_200026,SITE00026,200001,WEB_200001,N_WEB_A00001,CD5130174,5130174,Solid,200002,MRHRC L2 Group 2,LOW,LOW,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 10:41:24
199404101306300160,199404101306300160,1,1994-04-10 10:36:04,199404101306300160,1994-04-11 00:13:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 10:36:04,1994-04-10 10:36:04,12090003,CD12090003,SERVICE REQUEST,19940410103400160,50002,CD50002,COUNTER_NO_11,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300160,300160,Jocelynn Decker,200004,BSN_200004,SITE00004,200013,WEB_200013,N_WEB_A00013,CD5130354,5130354,Royal Oak,200002,MRHRC L2 Group 2,HIGH,HIGH,Redemption of points accrued,36,S,CUSTOMER,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 10:36:04
199404101306300167,199404101306300167,1,1994-04-10 11:17:04,199404101306300167,1994-04-11 01:35:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 11:17:04,1994-04-10 11:17:04,12090003,CD12090003,SERVICE REQUEST,19940410103400167,50003,CD50003,COUNTER_NO_1,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300167,300167,Yamileth Reeves,200010,BSN_200010,SITE00010,200011,WEB_200011,N_WEB_A00011,CD5130141,5130141,1.2 Ton A/C,200002,MRHRC L2 Group 2,MEDIUM,HIGH,Evaluation of options by customer,36,S,PROSPECT,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 11:17:04
199404101306300169,199404101306300169,1,1994-04-10 11:26:06,199404101306300169,1994-04-11 01:53:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 11:26:06,1994-04-10 11:26:06,12090003,CD12090003,SERVICE REQUEST,19940410103400169,50003,CD50003,COUNTER_NO_14,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300169,300169,Iker Cole,200027,BSN_200027,SITE00027,200012,WEB_200012,N_WEB_A00012,CD5130377,5130377,Godrej Interio,200002,MRHRC L2 Group 2,HIGH,LOW,Customer engagement towards brand,36,S,EVANGELIST,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 11:26:06
199404101306300171,199404101306300171,1,1994-04-10 11:34:06,199404101306300171,1994-04-11 02:09:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 11:34:06,1994-04-10 11:34:06,12090003,CD12090003,SERVICE REQUEST,19940410103400171,50003,CD50003,COUNTER_NO_6,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300171,300171,Dustin Cunningham,200008,BSN_200008,SITE00008,200009,WEB_200009,N_WEB_A00009,CD5130052,5130052,X55LA,200002,MRHRC L2 Group 2,LOW,MEDIUM,Looking for purchase of item,36,S,LEAD,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50003,CD50003,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 11:34:06
199404101306300176,199404101306300176,1,1994-04-10 11:51:04,199404101306300176,1994-04-11 02:43:00,complaints,INBOUND,COMPLAINT,COMPLAINT,INTCATID_012,COMPLAINT,1994-04-10 11:51:04,1994-04-10 11:51:04,12090003,CD12090003,SERVICE REQUEST,19940410103400176,50002,CD50002,COUNTER_NO_10,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300176,300176,Kensley Singleton,200038,BSN_200038,SITE00038,200001,WEB_200001,N_WEB_A00001,CD5130398,5130398,Home Town,200002,MRHRC L2 Group 2,LOW,HIGH,Looking for purchase of item,36,S,LEAD,CC_RaiseComplaints,1994-01-10 ,1994-01-12 ,50002,CD50002,1994-01-10 ,,,1994-01-12 ,Complaint Registered,1994-01-10 ,COMPLAINT,Raise Complaints,,,SRC1,,100001,,1994-04-10 11:51:04
199404101305300177,199404101305300177,1,1994-04-10 11:54:06,199404101305300177,1994-04-11 02:49:00,service_request,INBOUND,SERVICE_REQUEST,REQUEST,INTCATID_011,SERVICE REQUEST,1994-04-10 11:54:06,1994-04-10 11:54:06,12090003,CD12090003,SERVICE REQUEST,19940410103400177,50004,CD50004,COUNTER_NO_6,380015,CD380015,IVR,200005,CD200005,Contact Center,CUST300177,300177,Harold Hogan,200042,BSN_200042,SITE00042,200002,WEB_200002,N_WEB_A00002,CD5130390,5130390,Evok,200002,MRHRC L2 Group 2,LOW,MEDIUM,Customer engagement towards brand,36,S,EVANGELIST,CC_ServiceRequest,1994-01-10 ,1994-01-12 ,50004,CD50004,1994-01-10 ,,,1994-01-12 ,Service Request Registered,1994-01-10 ,SERVICE REQUEST,Service Request,,,SRC1,,100001,,1994-04-10 11:54:06
