trans_id,trans_dttm,prev_trans_id,prev_trans_dttm,trans_type_id,trans_type_cd,trans_type_nm,act_type_id,act_type_cd,act_type,act_id,ret_locn_id,ret_locn_cd,ret_locn_nm,delv_locn_id,delv_locn_cd,delv_locn_nm,cust_id,cust_ref_int_id,cust_nm,ln_item_scan_cnt,ln_item_keyed_cnt,unit_cnt,recpt_dttm,chnl_id,chnl_cd,chnl_nm,tch_pnt_id,tch_pnt_cd,tch_pnt_nm,crncy_cd,frg_crncy_cd,tot_amt,tax_amt,net_amt,frg_crncy_tot_amt,frg_crncy_tax_amt,frg_crncy_net_amt,emp_id,emp_cd,bsn_unit_id,bsn_unit_cd,bsn_unit_nm,terminal_nm,trans_begin_dttm,trans_end_dttm,st_id,st_cd,trans_desc,delv_mode,pay_st_id,pay_st_cd,gift_flag,batch_run_id,job_run_id,src_sys_id,src_sys_nm,tenant_id,rec_creat_by,rec_creat_dttm
19910307200179,1991-03-07 15:23:24,19910307200179,1991-03-07 15:23:24,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910307103300179,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200179,200179,Brennan Poole,34.9312,40.0826,75.0138,1991-03-07 15:25:48,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,136.42,14.5,152.244,136.42,14.5,152.244,50001,CD50001,200023,BSN_200023,SITE00023,COUNTER_NO_4,1991-03-07 15:23:24,1991-03-07 15:25:48,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 15:25:48
19910307200178,1991-03-07 15:34:12,19910307200178,1991-03-07 15:34:12,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910307103300178,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200178,200178,Erin Benton,70.561,51.5644,122.125,1991-03-07 15:52:30,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1039.57,14.5,1175.23,1039.57,14.5,1175.23,50001,CD50001,200048,BSN_200048,SITE00048,COUNTER_NO_13,1991-03-07 15:34:12,1991-03-07 15:52:30,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-07 15:52:30
19910307200190,1991-03-07 16:13:50,19910307200190,1991-03-07 16:13:50,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910307103300190,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200190,200190,Izayah Page,61.4551,60.7028,122.158,1991-03-07 16:22:20,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1253.71,14.5,1417.32,1253.71,14.5,1417.32,50001,CD50001,200023,BSN_200023,SITE00023,COUNTER_NO_13,1991-03-07 16:13:50,1991-03-07 16:22:20,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 16:22:20
19910307200189,1991-03-07 16:23:56,19910307200189,1991-03-07 16:23:56,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910307103300189,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200189,200189,Vaughn Mccullough,51.8872,75.2578,127.145,1991-03-07 16:28:28,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1347.3,14.5,1523.12,1347.3,14.5,1523.12,50001,CD50001,200009,BSN_200009,SITE00009,COUNTER_NO_4,1991-03-07 16:23:56,1991-03-07 16:28:28,31,S,Regular Sale,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 16:28:28
19910307200183,1991-03-07 16:23:56,19910307200183,1991-03-07 16:23:56,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,19910307103300183,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200183,200183,Karla Poole,49.2569,49.839,99.0959,1991-03-07 16:28:50,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1134.06,14.5,1265.61,1134.06,14.5,1265.61,50001,CD50001,200043,BSN_200043,SITE00043,COUNTER_NO_6,1991-03-07 16:23:56,1991-03-07 16:28:50,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 16:28:50
19910307200181,1991-03-07 17:21:24,19910307200181,1991-03-07 17:21:24,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,19910307103300181,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200181,200181,Kaiden Macdonald,73.5778,24.2923,97.8702,1991-03-07 17:31:00,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,905.144,14.5,1023.27,905.144,14.5,1023.27,50001,CD50001,200038,BSN_200038,SITE00038,COUNTER_NO_4,1991-03-07 17:21:24,1991-03-07 17:31:00,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 17:31:00
19910307200187,1991-03-07 18:03:54,19910307200187,1991-03-07 18:03:54,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910307103300187,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200187,200187,Jaylah Serrano,68.4865,50.7791,119.266,1991-03-07 18:16:38,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1846.06,14.5,2086.97,1846.06,14.5,2086.97,50001,CD50001,200030,BSN_200030,SITE00030,COUNTER_NO_8,1991-03-07 18:03:54,1991-03-07 18:16:38,31,S,Null transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 18:16:38
19910307200194,1991-03-07 18:55:06,19910307200194,1991-03-07 18:55:06,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,19910307103300194,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200194,200194,Soren Shepard,5.19051,56.3129,61.5034,1991-03-07 19:21:20,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,103.801,14.5,115.842,103.801,14.5,115.842,50001,CD50001,200012,BSN_200012,SITE00012,COUNTER_NO_8,1991-03-07 18:55:06,1991-03-07 19:21:20,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-07 19:21:20
19910307200191,1991-03-07 19:21:26,19910307200191,1991-03-07 19:21:26,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910307103300191,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200191,200191,Vaughn Carlson,44.0106,66.5449,110.556,1991-03-07 19:24:18,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,67.0335,14.5,74.8093,67.0335,14.5,74.8093,50001,CD50001,200011,BSN_200011,SITE00011,COUNTER_NO_14,1991-03-07 19:21:26,1991-03-07 19:24:18,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-07 19:24:18
19910307200199,1991-03-07 19:21:26,19910307200199,1991-03-07 19:21:26,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,19910307103300199,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200199,200199,Cailyn Burton,64.2946,60.0058,124.3,1991-03-07 19:44:28,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1282.32,14.5,1431.07,1282.32,14.5,1431.07,50001,CD50001,200047,BSN_200047,SITE00047,COUNTER_NO_6,1991-03-07 19:21:26,1991-03-07 19:44:28,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 19:44:28
19910307200198,1991-03-07 20:05:56,19910307200198,1991-03-07 20:05:56,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910307103300198,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200198,200198,Arjun Mcfarland,79.5892,13.0018,92.591,1991-03-07 21:07:30,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,977.534,14.5,1105.1,977.534,14.5,1105.1,50001,CD50001,200023,BSN_200023,SITE00023,COUNTER_NO_9,1991-03-07 20:05:56,1991-03-07 21:07:30,31,S,Null transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-07 21:07:30
19910308200127,1991-03-08 14:52:28,19910308200127,1991-03-08 14:52:28,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910308103300127,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200127,200127,Patrick Landry,25.9109,99.6267,125.538,1991-03-08 16:50:20,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,990.043,14.5,1104.89,990.043,14.5,1104.89,50001,CD50001,200007,BSN_200007,SITE00007,COUNTER_NO_12,1991-03-08 14:52:28,1991-03-08 16:50:20,31,S,Regular Sale,Courier,34,C,t,,,SRC1,,100001,,1991-03-08 16:50:20
19910309200091,1991-03-09 10:07:00,19910309200091,1991-03-09 10:07:00,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910309103300091,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200091,200091,Lilyanna Marsh,2.7842,24.5013,27.2855,1991-03-09 10:50:08,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1160.35,14.5,1294.95,1160.35,14.5,1294.95,50001,CD50001,200006,BSN_200006,SITE00006,COUNTER_NO_1,1991-03-09 10:07:00,1991-03-09 10:50:08,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-09 10:50:08
19910309200007,1991-03-09 14:14:48,19910309200007,1991-03-09 14:14:48,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910309103300007,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200007,200007,Quincy Lucas,9.41987,1.42651,10.8464,1991-03-09 14:52:26,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1155.35,14.5,1289.37,1155.35,14.5,1289.37,50001,CD50001,200004,BSN_200004,SITE00004,COUNTER_NO_12,1991-03-09 14:14:48,1991-03-09 14:52:26,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,1991-03-09 14:52:26
19910309200031,1991-03-09 21:03:00,19910309200031,1991-03-09 21:03:00,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910309103300031,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200031,200031,Van Mccullough,10.3699,33.0611,43.4311,1991-03-09 21:36:36,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,243.636,14.5,275.43,243.636,14.5,275.43,50001,CD50001,200030,BSN_200030,SITE00030,COUNTER_NO_7,1991-03-09 21:03:00,1991-03-09 21:36:36,31,S,Regular Sale,Courier,34,C,t,,,SRC1,,100001,,1991-03-09 21:36:36
19910309200156,1991-03-09 23:25:58,19910309200156,1991-03-09 23:25:58,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910309103300156,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200156,200156,Itzel Dejesus,83.9255,66.998,150.923,1991-03-09 23:36:24,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,581.964,14.5,657.91,581.964,14.5,657.91,50001,CD50001,200042,BSN_200042,SITE00042,COUNTER_NO_14,1991-03-09 23:25:58,1991-03-09 23:36:24,31,S,Null transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-09 23:36:24
19910310200152,1991-03-10 01:15:06,19910310200152,1991-03-10 01:15:06,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910310103300152,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200152,200152,Carolyn Barlow,82.5151,86.79,169.305,1991-03-10 01:23:52,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1230.13,14.5,1390.67,1230.13,14.5,1390.67,50001,CD50001,200048,BSN_200048,SITE00048,COUNTER_NO_14,1991-03-10 01:15:06,1991-03-10 01:23:52,31,S,Return of an item,Courier,34,C,t,,,SRC1,,100001,,1991-03-10 01:23:52
19910310200070,1991-03-10 01:25:24,19910310200070,1991-03-10 01:25:24,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910310103300070,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200070,200070,Kylan Valenzuela,82.18,1.74504,83.925,1991-03-10 02:06:40,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,818.329,14.5,913.256,818.329,14.5,913.256,50001,CD50001,200016,BSN_200016,SITE00016,COUNTER_NO_13,1991-03-10 01:25:24,1991-03-10 02:06:40,31,S,Null transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-10 02:06:40
19910310200059,1991-03-10 02:13:32,19910310200059,1991-03-10 02:13:32,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910310103300059,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200059,200059,Houston Finley,31.7375,72.4752,104.213,1991-03-10 03:15:46,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,253.609,14.5,286.705,253.609,14.5,286.705,50001,CD50001,200045,BSN_200045,SITE00045,COUNTER_NO_14,1991-03-10 02:13:32,1991-03-10 03:15:46,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-10 03:15:46
19910309200143,1991-03-09 14:49:06,19910309200143,1991-03-09 14:49:06,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910309103300143,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200143,200143,Lucy Dawson,95.181,79.6427,174.824,1991-03-09 15:02:50,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1776.37,14.5,1982.42,1776.37,14.5,1982.42,50001,CD50001,200007,BSN_200007,SITE00007,COUNTER_NO_1,1991-03-09 14:49:06,1991-03-09 15:02:50,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-09 15:02:50
19910309200052,1991-03-09 15:25:10,19910309200052,1991-03-09 15:25:10,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910309103300052,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200052,200052,Richard Pugh,9.87638,48.9644,58.8408,1991-03-09 15:57:44,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1299,14.5,1468.52,1299,14.5,1468.52,50001,CD50001,200025,BSN_200025,SITE00025,COUNTER_NO_14,1991-03-09 15:25:10,1991-03-09 15:57:44,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-09 15:57:44
19910309200041,1991-03-09 19:58:50,19910309200041,1991-03-09 19:58:50,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910309103300041,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200041,200041,Jamie Collins,89.428,23.0517,112.48,1991-03-09 20:19:40,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,789.007,14.5,880.532,789.007,14.5,880.532,50001,CD50001,200002,BSN_200002,SITE00002,COUNTER_NO_10,1991-03-09 19:58:50,1991-03-09 20:19:40,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-09 20:19:40
19910309200049,1991-03-09 23:06:34,19910309200049,1991-03-09 23:06:34,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,19910309103300049,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200049,200049,Jordan Carter,98.7572,3.55802,102.315,1991-03-09 23:39:06,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1738.03,14.5,1939.64,1738.03,14.5,1939.64,50001,CD50001,200023,BSN_200023,SITE00023,COUNTER_NO_2,1991-03-09 23:06:34,1991-03-09 23:39:06,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-09 23:39:06
19910310200024,1991-03-09 23:39:06,19910310200024,1991-03-09 23:39:06,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910310103300024,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200024,200024,Cedric Cash,42.4365,18.0341,60.4706,1991-03-10 00:07:38,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1441.42,14.5,1629.53,1441.42,14.5,1629.53,50001,CD50001,200026,BSN_200026,SITE00026,COUNTER_NO_14,1991-03-09 23:39:06,1991-03-10 00:07:38,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-10 00:07:38
19910310200039,1991-03-10 01:03:52,19910310200039,1991-03-10 01:03:52,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,19910310103300039,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200039,200039,Jaden Nixon,63.1719,99.4662,162.638,1991-03-10 02:18:56,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,392.165,14.5,443.343,392.165,14.5,443.343,50001,CD50001,200049,BSN_200049,SITE00049,COUNTER_NO_12,1991-03-10 01:03:52,1991-03-10 02:18:56,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,1991-03-10 02:18:56
19910310200016,1991-03-10 08:39:44,19910310200016,1991-03-10 08:39:44,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910310103300016,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200016,200016,Alejandro Blevins,66.2242,82.5721,148.796,1991-03-10 08:57:54,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1457.92,14.5,1627.04,1457.92,14.5,1627.04,50001,CD50001,200042,BSN_200042,SITE00042,COUNTER_NO_1,1991-03-10 08:39:44,1991-03-10 08:57:54,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-10 08:57:54
19910311200061,1991-03-11 00:04:30,19910311200061,1991-03-11 00:04:30,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910311103300061,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200061,200061,Kayden Fox,72.9831,50.0165,123,1991-03-11 00:55:06,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,377.239,14.5,420.999,377.239,14.5,420.999,50001,CD50001,200011,BSN_200011,SITE00011,COUNTER_NO_2,1991-03-11 00:04:30,1991-03-11 00:55:06,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-11 00:55:06
19910311200118,1991-03-11 03:14:22,19910311200118,1991-03-11 03:14:22,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910311103300118,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200118,200118,Iris Andrews,10.3343,67.6518,77.9862,1991-03-11 03:26:58,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,455.064,14.5,507.851,455.064,14.5,507.851,50001,CD50001,200011,BSN_200011,SITE00011,COUNTER_NO_5,1991-03-11 03:14:22,1991-03-11 03:26:58,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-11 03:26:58
19910311200078,1991-03-11 04:38:22,19910311200078,1991-03-11 04:38:22,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910311103300078,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200078,200078,Siena Miles,26.7436,4.61711,31.3607,1991-03-11 05:13:04,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1954.2,14.5,2180.88,1954.2,14.5,2180.88,50001,CD50001,200010,BSN_200010,SITE00010,COUNTER_NO_2,1991-03-11 04:38:22,1991-03-11 05:13:04,31,S,Regular Sale,Courier,34,C,t,,,SRC1,,100001,,1991-03-11 05:13:04
19910311200160,1991-03-11 05:11:38,19910311200160,1991-03-11 05:11:38,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,19910311103300160,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200160,200160,Elisa Ortiz,40.7362,71.3663,112.103,1991-03-11 05:29:16,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1683.98,14.5,1903.74,1683.98,14.5,1903.74,50001,CD50001,200041,BSN_200041,SITE00041,COUNTER_NO_4,1991-03-11 05:11:38,1991-03-11 05:29:16,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-11 05:29:16
19910311200017,1991-03-11 08:48:06,19910311200017,1991-03-11 08:48:06,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,19910311103300017,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200017,200017,Charlotte Huber,18.8972,32.1028,51,1991-03-11 09:20:06,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,944.918,14.5,1068.23,944.918,14.5,1068.23,50001,CD50001,200012,BSN_200012,SITE00012,COUNTER_NO_7,1991-03-11 08:48:06,1991-03-11 09:20:06,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-11 09:20:06
19910310200113,1991-03-10 11:16:14,19910310200113,1991-03-10 11:16:14,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,19910310103300113,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST200113,200113,Jaden Robinson,47.9218,13.9687,61.8905,1991-03-10 11:52:38,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,1849.31,14.5,2063.84,1849.31,14.5,2063.84,50001,CD50001,200020,BSN_200020,SITE00020,COUNTER_NO_12,1991-03-10 11:16:14,1991-03-10 11:52:38,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,1991-03-10 11:52:38
20000613500002,2000-06-13 22:47:46,20000613500002,2000-06-13 22:47:46,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300002,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500002,500002,Arjun Fry,28.6332,77.9043,106.538,2000-06-13 22:47:46,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,974.251,14.5,1087.26,974.251,14.5,1087.26,50003,CD50003,100047,BSN_100047,AREA00047,COUNTER_NO_1,2000-06-13 22:47:46,2000-06-13 22:47:46,31,S,Merchandise transactions,Post,34,C,t,,,SRC1,,100001,,2000-06-13 22:47:46
20000613500007,2000-06-13 23:14:44,20000613500007,2000-06-13 23:14:44,2018001,CD2018001,Sale,12090002,CD12090002,TRANSACTION,20000613103300007,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500007,500007,Camden Nieves,1.07501,87.8573,88.9324,2000-06-13 23:14:44,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,414.935,14.5,460.059,414.935,14.5,460.059,50001,CD50001,200023,BSN_200023,SITE00023,COUNTER_NO_9,2000-06-13 23:14:44,2000-06-13 23:14:44,31,S,Regular Sale,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 23:14:44
20000613500001,2000-06-13 23:27:44,20000613500001,2000-06-13 23:27:44,2018002,CD2018002,Return,12090002,CD12090002,TRANSACTION,20000613103300001,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500001,500001,Anders Sears,10.8165,7.57445,18.3909,2000-06-13 23:27:44,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,1627.71,14.5,1804.72,1627.71,14.5,1804.72,50001,CD50001,200008,BSN_200008,SITE00008,COUNTER_NO_5,2000-06-13 23:27:44,2000-06-13 23:27:44,31,S,Return of an item,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 23:27:44
20000613500005,2000-06-13 23:36:32,20000613500005,2000-06-13 23:36:32,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300005,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500005,500005,Konnor Bryan,57.1474,53.5277,110.675,2000-06-13 23:36:32,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,687.723,14.5,762.513,687.723,14.5,762.513,50001,CD50001,200026,BSN_200026,SITE00026,COUNTER_NO_7,2000-06-13 23:36:32,2000-06-13 23:36:32,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 23:36:32
20000613500004,2000-06-13 23:52:16,20000613500004,2000-06-13 23:52:16,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300004,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500004,500004,Kensley Hudson,91.8311,94.7957,186.627,2000-06-13 23:52:16,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,834.559,14.5,925.318,834.559,14.5,925.318,50001,CD50001,200022,BSN_200022,SITE00022,COUNTER_NO_10,2000-06-13 23:52:16,2000-06-13 23:52:16,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 23:52:16
20000613500008,2000-06-13 00:15:24,20000613500008,2000-06-13 00:15:24,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300008,121530001,CD121530001,Selling Location,30150001,CD30150001,HOME,CUST500008,500008,Josie Workman,28.9983,71.1769,100.175,2000-06-13 00:15:24,380013,CD380013,Geo-Spatial,200004,CD200004,In-Store,USD,USD,1676.54,14.5,1871.01,1676.54,14.5,1871.01,50002,CD50002,100026,BSN_100026,AREA00026,COUNTER_NO_1,2000-06-13 00:15:24,2000-06-13 00:15:24,31,S,Merchandise transactions,Ex-Warehouse,34,C,t,,,SRC1,,100001,,2000-06-13 00:15:24
20000613500015,2000-06-13 00:22:32,20000613500015,2000-06-13 00:22:32,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300015,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500015,500015,Markus Crosby,87.107,10.8411,97.9481,2000-06-13 00:19:48,380007,CD380007,Retailer Website,200002,CD200002,Website,USD,USD,786.265,14.5,888.873,786.265,14.5,888.873,50001,CD50001,200043,BSN_200043,SITE00043,COUNTER_NO_2,2000-06-13 00:22:32,2000-06-13 00:19:48,31,S,Merchandise transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 00:19:48
20000613500016,2000-06-13 00:46:38,20000613500016,2000-06-13 00:46:38,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300016,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500016,500016,Kyan Saunders,49.9265,50.2838,100.21,2000-06-13 00:46:38,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,264.74,14.5,295.45,264.74,14.5,295.45,50001,CD50001,200031,BSN_200031,SITE00031,COUNTER_NO_4,2000-06-13 00:46:38,2000-06-13 00:46:38,31,S,Null transactions,Courier,34,C,t,,,SRC1,,100001,,2000-06-13 00:46:38
20000613500019,2000-06-13 00:47:40,20000613500019,2000-06-13 00:47:40,2018004,CD2018004,Void,12090002,CD12090002,TRANSACTION,20000613103300019,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500019,500019,Tripp Cross,61.4816,68.2057,129.687,2000-06-13 00:47:40,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,472.845,14.5,527.695,472.845,14.5,527.695,50001,CD50001,200040,BSN_200040,SITE00040,COUNTER_NO_14,2000-06-13 00:47:40,2000-06-13 00:47:40,31,S,Null transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 00:47:40
20000613500024,2000-06-13 01:36:16,20000613500024,2000-06-13 01:36:16,2018003,CD2018003,Merchandise service/sale,12090002,CD12090002,TRANSACTION,20000613103300024,121530002,CD121530002,Inventory Location,30150001,CD30150001,HOME,CUST500024,500024,Galilea Tran,53.8905,79.9865,133.877,2000-06-13 01:36:16,380009,CD380009,In-Store Shopping App,200003,CD200003,App,USD,USD,228.458,14.5,253.303,228.458,14.5,253.303,50001,CD50001,200027,BSN_200027,SITE00027,COUNTER_NO_11,2000-06-13 01:36:16,2000-06-13 01:36:16,31,S,Merchandise transactions,Self Pickup,34,C,t,,,SRC1,,100001,,2000-06-13 01:36:16
